GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1
 "15000","Hawaii",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.803,92.509,93.325,94.546,94.691,95.443,96.020,95.971,95.482,95.792,97.193,97.977,98.023,98.619,97.333,95.192,94.208,93.841,93.350,93.875,95.058,95.662,97.259,97.896,97.666,97.697,97.555,99.261,99.470,100.155,100.464,99.911,101.309,100.433,100.747,100.864,100.093,100.773,101.663,101.890,103.774,104.507,104.963,105.757,106.491,107.011,107.467,108.439,109.661,109.810,110.093,110.410,111.206,112.014,111.358,111.717,111.745,111.474,111.897,112.632,110.033,95.925,102.690,103.221,104.355
 "15000","Hawaii",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",57270.6,58098.5,59007.2,60258.5,61015.5,61951.8,62930.5,63501.9,63857.1,64457.6,65915.8,66664.6,66780.2,67309.3,66902.7,66438.8,66010.8,65653.8,65299.7,65880.8,66825.6,67600.5,68941.6,69673.0,69791.5,70123.4,70605.7,71999.9,72625.0,73701.8,74222.8,74157.2,75490.3,75208.2,75885.9,76646.8,76216.2,77273.8,78504.1,79283.2,81378.8,82229.9,83050.4,83916.9,84712.1,85507.7,86120.9,87258.7,88647.3,89190.0,89941.5,90695.6,91895.3,93265.4,93158.0,94083.2,94840.1,95110.9,96025.2,97001.1,95364.3,83429.0,89865.6,90765.7,92540.8
 "16000","Idaho",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",54316.3,55114.8,56093.8,55998.6,57441.5,58113.5,57062.8,57777.8,58081.1,58313.3,58731.7,59740.4,59628.5,60507.6,60216.7,58626.6,57803.2,56574.0,57051.8,56862.9,57640.6,57639.2,58129.3,58402.4,57496.8,57733.7,57656.8,58413.9,57708.1,57822.2,58057.2,57532.7,58910.6,59768.6,60244.1,60944.1,60754.3,61285.9,62003.2,62609.5,63470.8,63077.2,63295.0,63099.7,64649.4,65313.1,66214.6,66395.9,66905.2,68223.5,68820.0,69699.9,71737.7,72239.5,72488.2,73356.0,73808.4,74402.5,75256.6,76280.9,75911.4,68821.0,75295.8,76294.1,77395.3
 "16000","Idaho",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.005,95.387,97.082,96.917,99.414,100.577,98.759,99.996,100.521,100.923,101.647,103.393,103.199,104.721,104.217,101.465,100.040,97.913,98.740,98.413,99.759,99.756,100.604,101.077,99.510,99.920,99.787,101.097,99.875,100.073,100.480,99.572,101.957,103.441,104.264,105.476,105.148,106.068,107.309,108.358,109.849,109.168,109.545,109.207,111.889,113.037,114.598,114.911,115.793,118.074,119.107,120.630,124.157,125.025,125.455,126.957,127.740,128.768,130.247,132.019,131.380,119.108,130.314,132.042,133.948
 "16000","Idaho",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",46811.0,47564.3,48645.2,48811.9,50303.5,51086.0,50744.3,51808.1,52809.1,53373.1,54079.6,55197.9,55019.4,56048.3,56205.8,55064.0,54294.8,53191.9,53653.1,53915.8,54717.6,54744.8,55405.0,55993.8,55807.6,56344.9,56689.1,57224.0,57091.7,57620.8,58245.6,58162.3,59939.9,60841.9,61516.4,62322.5,62319.4,63415.0,64263.1,65200.2,65882.9,65837.0,66389.1,66218.8,67596.2,68770.5,69785.9,70149.4,71287.7,72906.4,73814.5,75137.4,77623.3,78811.1,79215.2,80713.5,81657.1,82880.3,84333.4,85791.1,85835.1,77384.1,85551.6,87358.0,89826.0
 "17000","Illinois",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",686380.1,686430.9,690693.7,690585.7,704552.7,705693.4,704902.4,709188.1,708845.4,711732.9,712580.8,718482.8,706047.2,709440.1,706313.4,685367.1,679494.4,680725.0,682906.9,690601.7,683930.4,691143.7,699426.1,701507.6,701087.6,705959.5,705112.4,714661.3,723563.3,724713.7,720520.5,714728.4,721398.1,716749.0,717931.2,723610.6,722470.7,734821.4,742187.9,744025.2,743695.8,747003.0,751340.1,748628.1,745046.6,745643.5,743415.5,751374.3,747671.1,750061.8,754722.1,757381.8,767710.4,767965.3,771238.4,771610.8,773419.4,769635.5,774889.3,774597.9,762096.5,697776.3,751378.3,757862.2,769748.7
 "17000","Illinois",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.214,95.221,95.812,95.797,97.735,97.893,97.783,98.378,98.330,98.731,98.849,99.667,97.942,98.413,97.979,95.073,94.259,94.430,94.732,95.800,94.874,95.875,97.024,97.312,97.254,97.930,97.813,99.137,100.372,100.532,99.950,99.146,100.072,99.427,99.591,100.379,100.220,101.934,102.956,103.210,103.165,103.624,104.225,103.849,103.352,103.435,103.126,104.230,103.716,104.048,104.694,105.063,106.496,106.531,106.985,107.037,107.288,106.763,107.492,107.451,105.717,96.795,104.230,105.130,106.779
 "17000","Illinois",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",581768.5,584744.9,592992.9,597091.2,614640.8,620935.8,624946.6,633361.5,640067.7,645996.4,650221.3,656688.8,646466.4,650762.0,653913.0,643786.8,640937.6,641593.6,644485.6,653570.0,648232.1,658151.4,667939.5,672536.4,675827.4,685162.5,690440.7,700373.3,715925.7,722356.8,723445.2,721798.1,731542.4,728904.9,733605.9,745180.8,745509.0,762549.4,775046.6,781378.2,785673.4,793300.4,802008.7,800322.0,797723.3,802317.7,801982.3,813751.4,812937.2,818245.6,828030.4,835891.7,852114.6,860142.0,867094.9,872806.4,878173.3,880445.3,890357.8,893355.5,884447.0,807383.5,875671.3,886565.2,909487.2
 "18000","Indiana",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",282846.2,285223.7,287013.7,287348.2,290108.3,291081.2,291925.3,293705.9,293189.0,298210.6,301188.8,305075.1,303822.5,304172.4,298567.2,287680.5,274751.5,274155.7,276676.1,285470.9,289610.4,295012.9,298576.0,298904.7,295791.6,296148.5,295527.7,299229.3,299064.7,299678.1,298141.5,294380.1,304726.2,301545.4,304568.2,305027.3,309454.4,314797.5,316641.0,314430.6,311153.9,312997.9,311333.0,311916.8,312408.3,315247.6,317973.2,320553.3,320974.3,321880.0,322649.6,326373.4,331119.2,331035.2,332306.5,334166.5,334871.2,336202.2,338925.1,340545.7,335994.7,304019.2,332611.9,336723.1,342345.1
 "18000","Indiana",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.973,95.772,96.373,96.485,97.412,97.739,98.022,98.620,98.446,100.132,101.132,102.437,102.017,102.134,100.252,96.597,92.255,92.055,92.902,95.855,97.245,99.059,100.255,100.366,99.320,99.440,99.232,100.475,100.419,100.625,100.109,98.846,102.320,101.252,102.267,102.421,103.908,105.702,106.321,105.579,104.479,105.098,104.539,104.735,104.900,105.853,106.768,107.635,107.776,108.080,108.339,109.589,111.182,111.154,111.581,112.206,112.442,112.889,113.803,114.348,112.820,102.083,111.684,113.064,114.952
 "18000","Indiana",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",239848.0,242474.5,245776.9,247349.6,251418.2,254144.4,256734.7,259554.5,261862.2,268148.3,271494.8,274780.1,274357.6,274976.5,274235.2,268991.3,258982.7,257654.0,260397.4,268966.9,272842.2,279390.4,283956.9,285798.7,284971.3,287436.6,289775.3,293588.5,295577.3,298751.4,299753.0,297182.7,308118.7,304861.0,309147.1,312774.6,317638.5,324823.2,329148.1,328423.2,326529.0,330270.8,330323.0,330988.0,330953.7,335556.9,339032.8,343325.2,345953.4,347807.8,350926.3,357057.8,364135.4,367071.6,369451.8,373039.3,374442.5,377843.6,381578.6,384871.7,381901.9,344033.2,379292.5,385319.0,397134.0
 "19000","Iowa",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",143282.7,143949.7,145060.7,143327.9,145094.4,146275.0,145463.4,147440.7,149938.0,152857.8,153098.8,153970.2,153070.1,152162.9,148999.5,144709.4,143348.3,144638.7,147065.3,149842.2,148128.3,150138.3,150765.7,151364.5,150276.8,150478.4,151534.4,156323.3,157598.8,159677.0,158500.6,155578.0,157640.3,156566.5,158200.3,159202.8,160575.2,165972.1,167990.5,168027.7,169423.4,170069.3,171165.2,171525.7,169536.2,168345.3,170148.4,169925.4,169704.2,169201.3,167876.7,169123.9,172113.1,173435.0,173166.0,172664.6,172944.6,173210.5,174246.9,173659.8,172778.4,159023.1,171842.0,174476.1,176709.8
 "19000","Iowa",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.778,91.201,91.904,90.807,91.926,92.674,92.160,93.412,94.995,96.844,96.997,97.549,96.979,96.404,94.400,91.682,90.820,91.637,93.174,94.934,93.848,95.121,95.519,95.898,95.209,95.337,96.006,99.040,99.848,101.165,100.419,98.568,99.874,99.194,100.229,100.864,101.734,105.153,106.432,106.455,107.340,107.749,108.443,108.672,107.411,106.657,107.799,107.658,107.518,107.199,106.360,107.150,109.044,109.881,109.711,109.393,109.570,109.739,110.396,110.024,109.465,100.750,108.872,110.541,111.956
 "19000","Iowa",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",121176.9,121872.8,123453.1,122522.1,124824.6,126570.3,127078.8,129736.7,133745.6,137242.7,138290.9,139440.2,138656.4,138150.7,136900.5,134757.3,133904.8,135051.8,137355.8,140967.1,139267.0,141679.2,142829.9,144290.5,145126.7,146157.7,148555.6,152569.0,155571.5,158924.8,159219.1,157639.1,160957.0,159788.9,161966.4,163619.6,165468.0,172514.2,174881.1,175624.3,176985.1,178681.1,180903.1,181267.5,178853.4,178814.6,180973.6,181117.4,181999.9,181865.9,181180.3,183559.2,187742.5,190742.1,190722.5,191380.8,192286.0,193982.1,196116.7,196247.4,196502.8,179037.3,195352.8,199947.8,205693.7
 "20000","Kansas",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",121819.5,122424.3,123351.4,121707.3,127980.0,128958.0,128488.1,130233.5,133442.4,135179.6,135909.9,137765.8,139306.2,141035.0,139694.4,135254.5,133309.5,133021.3,133482.3,135160.3,131971.4,134203.5,136604.7,137948.6,136747.0,139410.6,139083.8,139886.7,145464.4,142677.1,137745.0,137170.0,138788.1,139757.4,140245.8,142631.8,139108.2,142938.6,146522.0,147957.2,145083.2,147715.5,148883.3,150037.1,149918.0,152084.4,153506.7,154537.1,154372.5,154203.4,154238.2,155012.2,157086.1,158515.5,158726.7,158442.5,159201.5,159771.4,160148.9,161115.6,159673.1,145906.7,157061.2,158590.3,161418.9
 "20000","Kansas",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.542,86.971,87.630,86.462,90.918,91.613,91.279,92.519,94.799,96.033,96.551,97.870,98.964,100.192,99.240,96.086,94.704,94.499,94.827,96.019,93.754,95.339,97.045,98.000,97.146,99.038,98.806,99.377,103.339,101.359,97.855,97.447,98.596,99.285,99.632,101.327,98.824,101.545,104.090,105.110,103.068,104.938,105.768,106.588,106.503,108.042,109.052,109.784,109.668,109.547,109.572,110.122,111.595,112.611,112.761,112.559,113.098,113.503,113.771,114.458,113.433,103.653,111.578,112.664,114.673
 "20000","Kansas",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",102678.0,103523.4,105108.9,104554.6,110551.4,112182.2,112793.0,115009.5,119288.6,121787.4,123141.6,125178.9,126910.1,129251.8,129180.9,125955.0,124203.0,123849.6,124364.4,126701.2,124041.5,126590.5,129498.9,131750.7,132274.3,135872.7,136757.6,137209.5,143950.6,142187.3,138299.5,138619.1,140999.9,142124.0,143084.5,146054.9,142856.6,147623.2,151724.3,153566.8,150375.3,153743.4,155454.2,156489.6,155850.8,158785.0,160367.0,161928.3,162828.9,163125.4,164018.5,165900.5,169045.5,172026.8,172640.4,173162.6,174451.9,175961.7,176953.6,178605.1,177917.3,161464.3,175465.2,178346.5,184184.2
 "21000","Kentucky",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",165864.1,168441.7,170092.5,170963.1,173240.2,174324.7,173542.6,172924.3,170153.6,171249.1,171674.7,174323.7,174084.6,175611.6,171922.3,167350.3,164972.3,163397.7,164679.7,168152.8,167496.0,171828.4,174834.6,174907.6,172189.8,173262.7,173809.9,177548.5,176751.1,177307.1,176421.4,174812.8,180663.3,179011.1,179511.4,178810.8,178277.2,180316.4,180641.6,180318.8,180945.5,182947.7,182842.0,183216.3,181394.9,183095.4,184624.5,184704.8,184102.7,183675.3,184500.1,186125.0,186509.2,187269.2,187554.1,188696.9,189572.5,190026.0,191287.3,192360.0,189907.0,170843.7,186240.4,188225.3,191163.4
 "21000","Kentucky",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.068,95.530,96.466,96.960,98.252,98.867,98.423,98.072,96.501,97.122,97.364,98.866,98.730,99.596,97.504,94.911,93.563,92.669,93.397,95.366,94.994,97.451,99.156,99.197,97.656,98.264,98.575,100.695,100.243,100.558,100.056,99.143,102.462,101.524,101.808,101.411,101.108,102.265,102.449,102.266,102.622,103.757,103.697,103.909,102.876,103.841,104.708,104.754,104.412,104.170,104.637,105.559,105.777,106.208,106.370,107.018,107.514,107.771,108.487,109.095,107.704,96.892,105.624,106.750,108.417
 "21000","Kentucky",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",138726.2,141442.4,144242.9,146420.5,149130.5,151305.5,152021.8,152285.3,151691.7,153941.1,154948.4,157588.6,157566.1,160095.1,158975.9,156199.7,154863.1,153692.8,155662.4,159935.5,159845.8,164147.3,167299.9,167988.3,166467.2,168782.4,170491.7,174277.6,174994.1,176715.3,177164.6,176418.5,182786.9,181302.3,182579.6,183213.8,183008.0,186271.1,187878.1,188518.8,189660.0,193151.9,193965.1,194500.3,192343.2,195345.1,197379.5,198292.9,198692.6,198680.6,200545.3,203463.5,204836.2,207404.8,208351.9,210804.8,212486.2,214284.4,216398.7,218426.1,216580.3,193877.8,213169.1,216469.5,222879.9
 "22000","Louisiana",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",245979.3,248901.1,244426.8,243602.8,244602.0,243884.5,242410.5,242617.1,235580.7,234147.7,233951.0,234408.1,232658.5,235378.6,235969.6,237865.9,238396.9,236921.4,238865.7,241502.9,246284.0,249210.0,250534.9,245396.9,237146.5,234024.7,231181.9,234845.6,236978.1,237499.8,231246.1,228200.9,228136.4,225324.5,225772.7,226147.8,226367.2,232483.1,235512.8,236621.8,233161.3,230908.4,229960.0,227706.4,225930.4,225398.6,224509.9,225608.3,227852.4,228623.5,229075.0,229726.3,233518.7,234649.8,235046.0,236872.9,238611.5,238443.3,240978.6,241835.4,234288.9,213207.6,229019.5,230724.7,233383.3
 "22000","Louisiana",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",105.353,106.604,104.688,104.335,104.763,104.456,103.824,103.913,100.899,100.285,100.201,100.397,99.648,100.813,101.066,101.878,102.105,101.473,102.306,103.436,105.483,106.737,107.304,105.104,101.570,100.233,99.015,100.584,101.498,101.721,99.043,97.738,97.711,96.506,96.698,96.859,96.953,99.572,100.870,101.345,99.863,98.898,98.492,97.527,96.766,96.538,96.158,96.628,97.589,97.919,98.113,98.392,100.016,100.501,100.670,101.453,102.197,102.125,103.211,103.578,100.346,91.317,98.089,98.819,99.958
 "22000","Louisiana",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",190817.8,196492.3,199606.8,204217.2,203926.7,206228.7,207040.3,206356.2,203391.6,206168.9,207203.9,209644.8,211019.5,217938.0,219776.9,212421.7,207377.9,203750.1,206098.9,211252.4,219915.4,225068.3,229875.0,229788.7,227088.7,228844.9,228580.6,232346.1,235371.9,236318.0,232215.6,230019.3,229872.6,226793.6,228209.2,229877.7,230791.8,237734.5,241482.5,240859.5,234423.2,233577.8,231800.1,227206.3,222037.9,222953.5,222768.8,225878.0,231264.6,233394.8,236808.2,241381.1,248984.6,253237.1,254370.6,256352.0,255724.2,255708.2,257162.2,259079.3,250976.2,224129.4,244576.7,248280.7,257593.3
 "23000","Maine",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",53293.0,53432.4,53587.8,54112.8,54178.6,54527.5,54190.7,54219.2,53565.3,54107.6,54202.3,54192.9,54262.8,54408.7,54139.7,52892.1,52417.3,52815.4,53346.8,53722.8,53591.2,53855.6,54154.4,53559.1,53091.8,52900.0,52749.1,53611.9,53211.4,53486.6,52883.6,51884.9,52684.1,52096.9,52328.6,52715.8,52719.2,53282.0,53671.0,54108.2,53144.5,53845.8,54003.1,54523.8,54510.9,55204.9,55075.4,55561.1,55712.3,55674.3,56102.9,56369.3,56998.8,57324.3,57569.8,57317.7,58383.3,58325.8,58987.8,59476.6,58487.6,52632.3,56972.6,57363.4,58096.3
 "23000","Maine",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",100.807,101.070,101.364,102.357,102.482,103.142,102.505,102.558,101.322,102.347,102.527,102.509,102.641,102.917,102.408,100.048,99.150,99.903,100.908,101.619,101.371,101.871,102.436,101.310,100.426,100.063,99.778,101.410,100.652,101.173,100.032,98.143,99.655,98.544,98.982,99.715,99.721,100.786,101.522,102.349,100.526,101.852,102.150,103.135,103.110,104.423,104.178,105.097,105.383,105.311,106.122,106.626,107.816,108.432,108.896,108.419,110.435,110.326,111.578,112.503,110.632,99.557,107.767,108.506,109.892
 "23000","Maine",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",45234.2,45521.8,45954.9,46768.3,47253.9,47917.7,48108.9,48437.4,48386.1,49176.2,49509.5,49581.7,49720.1,49969.0,50286.9,49937.9,49811.5,50253.3,50845.2,51361.6,51259.3,51728.8,52152.8,51756.5,51508.4,51542.1,51793.1,52624.7,52649.9,53337.7,53070.5,52408.4,53489.2,53095.0,53641.4,54457.3,54554.0,55471.2,56221.5,57059.9,56325.1,57363.6,57904.8,58645.8,58755.6,59836.2,59843.9,60581.2,61020.3,61157.7,61933.7,62574.3,63598.6,64507.4,64995.8,65126.3,66662.1,67053.4,68167.9,68984.9,68319.2,61496.3,67129.3,67839.3,69408.8
 "24000","Maryland",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",300756.5,303810.4,309197.3,310740.0,310766.4,310789.4,311914.2,312968.3,309981.2,312799.8,311679.9,313345.1,316147.9,317767.6,316203.7,312776.7,310879.0,312997.4,315701.8,319371.4,323242.6,325518.4,327668.8,331925.1,330427.9,334149.8,334684.4,336593.2,337053.9,333835.5,335805.4,331527.3,334998.9,332801.5,334679.4,335244.3,334915.2,339938.7,343161.9,341949.5,346381.2,347445.4,350005.5,352755.1,355727.3,358569.6,361192.0,364461.1,363564.9,364549.9,366162.6,369150.5,368137.2,369294.5,368786.4,369023.3,371303.2,372960.5,374664.0,377229.3,373780.0,344685.5,367486.6,370725.0,376287.6
 "24000","Maryland",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.897,90.810,92.420,92.881,92.889,92.896,93.232,93.547,92.655,93.497,93.162,93.660,94.498,94.982,94.515,93.490,92.923,93.556,94.365,95.461,96.619,97.299,97.942,99.214,98.766,99.879,100.039,100.609,100.747,99.785,100.374,99.095,100.133,99.476,100.037,100.206,100.108,101.609,102.572,102.210,103.535,103.853,104.618,105.440,106.328,107.178,107.962,108.939,108.671,108.965,109.447,110.341,110.038,110.384,110.232,110.303,110.984,111.479,111.989,112.755,111.724,103.028,109.843,110.811,112.474
 "24000","Maryland",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",259044.9,263052.5,269494.9,272668.6,275421.5,277675.3,280825.6,283772.0,283765.7,287900.8,288588.6,290783.6,293977.0,296036.6,296997.9,298290.4,298377.7,300551.3,303310.5,307315.6,311043.1,314490.9,317263.8,322469.8,321950.7,327053.6,329863.2,332039.3,334409.9,333230.8,336692.4,333889.1,338703.8,337802.0,341311.7,345007.3,345048.7,351905.1,357580.6,358460.2,365416.0,368105.1,372846.3,376705.7,380781.8,385535.7,389529.7,394633.6,394865.6,397163.8,400846.8,406074.3,407009.1,411435.9,412642.5,415388.7,420722.0,424620.3,428649.7,432997.8,431771.8,398609.3,427615.8,432908.5,442858.1
 "25000","Massachusetts",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",388427.0,389352.8,393521.0,394548.5,396314.6,397633.7,396171.8,402990.6,402427.0,405958.2,410595.8,415118.8,414298.2,417439.7,412291.1,404738.0,404920.7,405680.7,408905.1,412780.1,416978.4,422765.8,429492.8,430877.9,425620.1,439666.2,433708.3,441637.4,441524.3,445274.8,446506.0,444607.6,444171.8,444088.1,447713.9,448787.9,444362.9,449348.0,457112.8,464289.1,466865.4,472666.5,471805.2,476579.6,474323.5,477587.0,482519.1,482309.9,484078.3,488372.2,493551.4,497494.7,503513.7,507673.4,509108.6,510928.3,517131.2,518750.6,521749.5,522215.3,516459.9,469669.0,504488.6,510331.5,518895.9
 "25000","Massachusetts",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.389,87.598,88.536,88.767,89.164,89.461,89.132,90.666,90.539,91.334,92.377,93.395,93.210,93.917,92.758,91.059,91.100,91.271,91.997,92.868,93.813,95.115,96.629,96.940,95.757,98.917,97.577,99.361,99.335,100.179,100.456,100.029,99.931,99.912,100.728,100.970,99.974,101.096,102.843,104.457,105.037,106.342,106.148,107.222,106.715,107.449,108.559,108.512,108.909,109.875,111.041,111.928,113.282,114.218,114.541,114.950,116.346,116.710,117.385,117.490,116.195,105.668,113.501,114.816,116.743
 "25000","Massachusetts",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",340824.8,343220.4,348822.6,351471.1,356068.2,360041.3,360893.9,369625.8,372568.3,377318.5,383362.1,387904.9,387542.6,390436.6,388171.7,386248.9,388052.5,388753.2,391999.0,396287.1,400463.7,407645.4,415060.9,417579.9,413669.6,429282.8,426376.6,434723.9,437828.4,444168.0,447822.7,448093.5,449888.6,451848.0,458003.4,462873.2,459362.9,466732.2,477926.9,488185.9,494016.2,502894.5,504730.8,511072.3,510237.3,516584.3,523872.5,525880.1,529268.8,535680.1,544012.4,550932.2,560332.5,569485.9,573514.9,578523.3,588307.9,594309.9,600545.0,603209.6,600740.0,546546.3,590307.1,598562.5,611916.9
 "26000","Michigan",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",451063.6,452046.8,449223.0,450210.2,444284.1,445623.2,443601.3,440737.1,443904.4,442956.1,442571.7,435049.4,426752.7,423863.3,414039.0,401850.8,376041.0,378219.1,379342.3,386590.3,386758.2,399788.2,409175.4,408045.3,408694.1,407648.7,408924.0,420441.9,418168.6,418743.5,419511.3,418545.7,424675.4,423895.7,426120.9,426617.3,423841.0,430956.9,434442.5,434502.0,437734.3,442123.1,444153.1,445139.9,445512.0,451582.7,451345.9,455663.2,455027.9,456275.9,456730.3,461332.0,466863.5,467842.8,468499.3,468106.4,469147.6,469482.7,473470.1,474492.0,464779.9,413032.1,452637.8,454547.7,462926.6
 "26000","Michigan",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",107.719,107.953,107.279,107.515,106.100,106.419,105.937,105.253,106.009,105.783,105.691,103.894,101.913,101.223,98.877,95.966,89.802,90.323,90.591,92.322,92.362,95.474,97.715,97.445,97.600,97.351,97.655,100.406,99.863,100.000,100.184,99.953,101.417,101.231,101.762,101.881,101.218,102.917,103.749,103.764,104.536,105.584,106.068,106.304,106.393,107.843,107.786,108.817,108.665,108.963,109.072,110.171,111.492,111.726,111.882,111.789,112.037,112.117,113.070,113.314,110.994,98.636,108.095,108.551,110.552
 "26000","Michigan",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",392779.0,394518.2,393639.7,395627.7,392685.4,396095.6,396853.7,397106.3,404359.5,405307.7,406279.7,398922.5,390724.9,388665.9,384010.2,380560.2,360288.8,363500.4,365447.4,372974.2,372453.3,385499.8,394685.2,393880.8,395569.9,396156.5,400383.9,412166.2,413822.9,417779.8,421115.8,422250.5,430066.4,430835.4,435196.7,438924.8,436998.6,446641.5,453505.9,457142.3,464232.0,471942.1,477047.8,479375.8,480237.0,489301.1,489924.3,496388.0,497305.8,499695.3,501958.2,508700.5,516287.9,521167.4,523755.7,526002.6,529751.0,533726.8,540585.8,543489.4,535152.9,475493.9,524828.2,528238.1,542566.2
 "27000","Minnesota",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",280008.2,280826.4,285838.1,283277.4,283516.2,285363.6,280775.5,280668.0,280043.8,284526.6,284265.9,286594.9,287245.2,287258.9,289838.1,280030.8,274659.5,274392.5,275169.7,279911.0,278938.7,283004.8,287177.8,293863.9,289008.2,294243.0,291777.7,294071.7,296143.4,295978.3,296942.3,296026.0,298957.4,300803.0,305998.6,307131.0,306831.4,311939.5,315575.5,313989.4,316458.3,315457.5,316748.3,318789.3,317807.7,319371.4,324621.8,326119.1,328768.2,327256.3,325569.9,329075.7,334381.4,336989.2,338546.3,338946.7,338981.1,339517.4,341818.2,343849.0,337866.2,307558.5,332320.1,336145.0,342255.5
 "27000","Minnesota",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.510,94.787,96.478,95.614,95.694,96.318,94.769,94.733,94.522,96.035,95.947,96.734,96.953,96.958,97.828,94.518,92.705,92.615,92.877,94.478,94.149,95.522,96.930,99.187,97.548,99.315,98.483,99.257,99.956,99.901,100.226,99.917,100.906,101.529,103.283,103.665,103.564,105.288,106.515,105.980,106.813,106.475,106.911,107.600,107.269,107.797,109.569,110.074,110.968,110.458,109.889,111.072,112.863,113.743,114.269,114.404,114.415,114.596,115.373,116.058,114.039,103.809,112.167,113.458,115.521
